paragrafo_id	questao_id	ordem	imagemfile_id	assunto	arquivo_local	status	tipo_conteudo	latex_proposto	obs
39497	39494	1	39496	Conjuntos	39497_QuestoesQ//Imagem//1104.png	inserido	latex_candidato	\(\sqrt{8+\sqrt{61}}=\sqrt{x}+\sqrt{y}\)	
39512	39509	1	39511	Razões Trigonométricas	39512_QuestoesQ//Imagem//1105.png	classificado	manter_imagem		triangulo retangulo com angulos e catetos rotulados
39728	39724	2	39727	geometriaEspacial	39728_QuestoesQ//Imagem//1106.png	classificado	manter_imagem		dois paralelepipedos rotulados A e B
39752	39748	2	39751	Estatística	39752_QuestoesQ//Imagem//1107.png	classificado	manter_imagem		grafico de barras percentual de acertos
39761	39758	1	39760	Área e Perímetro	39761_QuestoesQ//Imagem//1108.png	classificado	manter_imagem		retangulo ABCD com regiao interna R e cotas
40365	40362	1	40364	Razões Trigonométricas	40365_QuestoesQ//Imagem//1113.png	classificado	manter_imagem		triangulo com lados e angulo x
40513	40510	1	40512	Estatística	40513_QuestoesQ//Imagem//1115.png	classificado	manter_imagem		grafico de barras quantidade de pacientes
40641	40638	1	40640	geometriaEspacial	40641_QuestoesQ//Imagem//1119.png	classificado	manter_imagem		tetraedro com arestas rotuladas a b c h
40970	40966	2	40969	Progressão Aritmética	40970_QuestoesQ//Imagem//1130.png	classificado	manter_imagem		sequencia de poligonos (figura 1 2 3)
41160	41156	2	41159	Expressões Numéricas	41160_QuestoesQ//Imagem//1133.png	classificado	manter_imagem		diagrama de trajeto casa-fabrica-escola com icones e distancias
41528	41522	4	41527	Estatística	41528_QuestoesQ//Imagem//1138.png	inserido	latex_candidato	\(\begin{array}{|l|c|c|c|c|}\hline & \textbf{1° Bimestre} & \textbf{2° Bimestre} & \textbf{3° Bimestre} & \textbf{4° Bimestre} \\\hline \textbf{Vítor} & 7 & 9 & 9 & 10 \\\hline \textbf{Mariana} & 7 & 9 & 10 & 8 \\\hline \textbf{Júlia} & 9 & 9 & 8 & 10 \\\hline \textbf{Eduardo} & 6 & 9 & 9 & 10 \\\hline \textbf{Cláudio} & 8 & 9 & 8 & n \\\hline \end{array}\)	
41538	41533	3	41537	Circunferência e Círculo	41538_QuestoesQ//Imagem//1139.png	classificado	manter_imagem		duas circunferencias tangentes a reta r, centros C e D
41547	41543	2	41546	Função Quadrática	41547_QuestoesQ//Imagem//1140.png	classificado	manter_imagem		grafico de parabola e reta com pontos A B C
41731	41727	2	41730	Área e Perímetro	41731_QuestoesQ//Imagem//1142.png	classificado	manter_imagem		retangulo com quadrado interno e cotas
41740	41736	2	41739	Estatística	41740_QuestoesQ//Imagem//1143.png	classificado	manter_imagem		grafico de barras por disciplina
41832	41828	2	41831	Razões Trigonométricas	41832_QuestoesQ//Imagem//1145.png	classificado	manter_imagem		diagrama observador-lua-lago com angulo alfa e reflexo
41907	41902	3	41906	Área e Perímetro	41907_QuestoesQ//Imagem//1160.png	classificado	manter_imagem		foto de barra de chocolate
41909	41902	4	41908	Área e Perímetro	41909_QuestoesQ//Imagem//1161.png	classificado	manter_imagem		retangulo MNPQ com diagonais e triangulos pintados
41919	41915	2	41918	Circunferência e Círculo	41919_QuestoesQ//Imagem//1162.png	classificado	manter_imagem		tres circunferencias internas tangentes dentro de circunferencia maior, pontos A B X Y Z
41932	41925	5	41931	Polígonos Regulares	41932_QuestoesQ//Imagem//1163.png	classificado	manter_imagem		estrela de nove pontas inscrita em circunferencia com angulos beta
42013	42010	1	42012	Estatística	42013_QuestoesQ//Imagem//1165.png	classificado	manter_imagem		histograma numero de pessoas por peso
42023	42020	1	42022	Teorema de Pitágoras	42023_QuestoesQ//Imagem//1166.png	classificado	manter_imagem		retangulo AION com segmentos ate ponto S e angulo x
42034	42030	2	42033	Circunferência e Círculo	42034_QuestoesQ//Imagem//1167.png	classificado	manter_imagem		tres circunferencias de raio R dentro de retangulo axb
42043	42040	1	42042	Expressões Numéricas	42043_QuestoesQ//Imagem//1168.png	inserido	latex_candidato	\(R=\dfrac{57}{37}+\dfrac{5757}{3737}+\dfrac{575757}{373737}+\cdots+\dfrac{575757\cdots57\ (148\text{ algarismos})}{373737\cdots37\ (148\text{ algarismos})}\)	
42053	42050	1	42052	Circunferência e Círculo	42053_QuestoesQ//Imagem//1169.png	classificado	manter_imagem		retangulo 9x7 com boi amarrado por corda fora do retangulo
42063	42060	1	42062	Estatística	42063_QuestoesQ//Imagem//1170.png	classificado	manter_imagem		screenshot de aplicativo de previsao do tempo
42073	42070	1	42072	Circunferência e Círculo	42073_QuestoesQ//Imagem//1171.png	inserido	latex_candidato	\(\overset{\frown}{OM}\) e \(\overset{\frown}{ON}\), dado que \(\overline{OA}\)	fragmento de notacao de arco/segmento, continuacao do enunciado (questao 42070)
42075	42070	2	42074	Circunferência e Círculo	42075_QuestoesQ//Imagem//1172.png	inserido	latex_candidato	\(\overset{\frown}{ON}\), \(\overset{\frown}{OM}\) e \(\overline{MN}\)	fragmento de notacao de arco/segmento, continuacao do enunciado (questao 42070)
42077	42070	3	42076	Circunferência e Círculo	42077_QuestoesQ//Imagem//1173.png	classificado	manter_imagem		quadrante circular OAB com regiao ANM sombreada
42116	42112	2	42115	geometriaEspacial	42116_QuestoesQ//Imagem//1177.png	classificado	manter_imagem		ilustracao 3d de dois comprimidos (capsula e cilindro) com cotas
42125	42122	1	42124	Função Quadrática	42125_QuestoesQ//Imagem//1178.png	classificado	manter_imagem		croqui 3d de jaulas em grade 3x2 com cotas x e y
42156	42153	1	42155	Combinatória	42156_QuestoesQ//Imagem//1179.png	classificado	manter_imagem		ilustracao detalhada de placa Mercosul com legendas
42359	42356	1	42358	Área e Perímetro	42359_QuestoesQ//Imagem//1190.png	classificado	manter_imagem		tres figuras geometricas com cotas (pentagono irregular, losango, trapezio)
42434	42430	2	42433	Área e Perímetro	42434_QuestoesQ//Imagem//1191.png	classificado	manter_imagem		quadrado com semicirculo no topo, lado x
42491	42488	1	42490	Conjuntos	42491_QuestoesQ//Imagem//1196.png	classificado	manter_imagem		reta numerica de -6 a 4
42536	42533	1	42535	Soma dos ângulos de um Triângulo	42536_QuestoesQ//Imagem//1197.png	classificado	manter_imagem		triangulo com angulos alfa beta gama
42544	42541	1	42543	Circunferência e Círculo	42544_QuestoesQ//Imagem//1198.png	classificado	manter_imagem		circunferencia com diametro AB, centro O, pontos E D F
42552	42549	1	42551	Teorema de Pitágoras	42552_QuestoesQ//Imagem//1199.png	classificado	manter_imagem		triangulo retangulo com catetos b c e hipotenusa a
42560	42557	1	42559	geometriaEspacial	42560_QuestoesQ//Imagem//1200.png	classificado	manter_imagem		cubo em perspectiva com aresta a
42587	42584	1	42586	Geometria Analítica	42587_QuestoesQ//Imagem//1201.png	classificado	manter_imagem		circunferencia de raio 3 centrada na origem, plano xy
42601	42598	1	42600	Função Quadrática	42601_QuestoesQ//Imagem//1202.png	classificado	manter_imagem		grafico de parabola f(x)=x^2
42622	42619	1	42621	Funções Trigonométricas	42622_QuestoesQ//Imagem//1207.png	classificado	manter_imagem		grafico de funcao trigonometrica (tangente) periodica
42631	42627	2	42630	geometriaEspacial	42631_QuestoesQ//Imagem//1208.png	classificado	manter_imagem		esfera com raio r em perspectiva
42690	42687	1	42689	Função Exponencial	42690_QuestoesQ//Imagem//1217.png	classificado	manter_imagem		grafico de funcao exponencial decrescente
42698	42695	1	42697	Semelhança de Triângulos	42698_QuestoesQ//Imagem//1218.png	classificado	manter_imagem		dois triangulos semelhantes com angulos e medidas
42734	42729	1	42733	Soma dos ângulos de um Triângulo	42734_QuestoesQ//Imagem//1225.png	classificado	manter_imagem		figura pitagorica com quadrados de area 9 16 e lados a b c
42745	42740	1	42744	Teorema de Pitágoras	42745_QuestoesQ//Imagem//1226.png	classificado	manter_imagem		figura pitagorica com quadrados de area 9 16 e lados a b c (mesma figura reutilizada)
42756	42751	1	42755	Área e Perímetro	42756_QuestoesQ//Imagem//1227.png	classificado	manter_imagem		figura pitagorica com quadrados de area 9 16 e lados a b c (mesma figura reutilizada)
42765	42762	1	42764	Conjuntos	42765_QuestoesQ//Imagem//1228.png	classificado	manter_imagem		reta numerica de -5 a 5 com bola aberta em -1
42798	42794	2	42797	Regra de Três	42798_QuestoesQ//Imagem//1231.png	classificado	manter_imagem		diagrama de trajeto de entrega com bairros e distancias em cm
42838	42834	2	42837	SEM_ASSUNTO	42838_QuestoesQ//Imagem//1232.png	inserido	latex_candidato	\(\begin{vmatrix}\alpha&\delta&\mu\\\beta&\theta&\rho\\\gamma&\vartheta&\sigma\end{vmatrix}=-3.\)<<P>>I. \(\begin{vmatrix}\beta&\theta&\rho\\\alpha&\delta&\mu\\\gamma&\vartheta&\sigma\end{vmatrix}=3\)<<P>>II. \(\begin{vmatrix}\alpha&\delta&\mu\\\beta&\theta&\rho\\0&0&0\end{vmatrix}=0\)<<P>>III. \(\begin{vmatrix}3\alpha&3\delta&3\mu\\3\beta&3\theta&3\rho\\3\gamma&3\vartheta&3\sigma\end{vmatrix}=-9\)<<P>>IV. \(\begin{vmatrix}\alpha&\delta&\mu\\\beta&\theta&\rho\\\gamma+2\beta&\vartheta+2\theta&\sigma+2\rho\end{vmatrix}=-3\)	
42856	42851	3	42855	Racionais	42856_QuestoesQ//Imagem//1234.png	classificado	manter_imagem		foto de lixeiras de reciclagem (papel/plastico/vidro/metal) - foto, nao formula
42865	42861	2	42864	Estatística	42865_QuestoesQ//Imagem//1235.png	classificado	manter_imagem		grafico de barras arvores frutiferas por tipo
42874	42870	2	42873	Expressões Numéricas	42874_QuestoesQ//Imagem//1236.png	classificado	manter_imagem		ilustracao de produtos de higiene (pasta enxaguante fio dental escova) com precos ao lado de cada um
42950	42947	1	42949	Circunferência e Círculo	42950_QuestoesQ//Imagem//1237.png	inserido	latex_candidato	\(\overline{HI}\)	fragmento de notacao de segmento, continuacao do enunciado (questao 42947)
42952	42947	2	42951	Circunferência e Círculo	42952_QuestoesQ//Imagem//1238.png	inserido	latex_candidato	\(\overline{FG}\)	fragmento de notacao de segmento, continuacao do enunciado (questao 42947)
43259	43255	2	43258	Semelhança de Triângulos	43259_QuestoesQ//Imagem//1243.png	classificado	manter_imagem		triangulo ABC com pontos medios M N e vertice B
43357	43354	1	43356	Área e Perímetro	43357_QuestoesQ//Imagem//1245.png	classificado	manter_imagem		solido tipo rampa/prisma com cotas 5m 3m 6m
43445	43442	1	43444	Área e Perímetro	43445_QuestoesQ//Imagem//1246.png	classificado	manter_imagem		losango com diagonais 2 e 4
43515	43512	1	43514	Teorema de Pitágoras	43515_QuestoesQ//Imagem//1248.png	classificado	manter_imagem		duas retas concorrentes formando angulos y 10 40 20
43547	43544	1	43546	SEM_ASSUNTO	43547_QuestoesQ//Imagem//1249.png	inserido	latex_candidato	I. \(\sqrt{\dfrac{9}{6}}=\sqrt{3}\)<<P>>II. \(\sqrt[3]{\sqrt{3}}=\sqrt[5]{3}\)<<P>>III. \(\dfrac{2}{\sqrt{5}+5}=\dfrac{5-\sqrt{5}}{10}\)	
43699	43696	0	43698	Estatística	43699_QuestoesQ//Imagem//1250.jpg	classificado	manter_imagem		tabela de balanco financeiro (ingressos/dispendios) de documento oficial escaneado, valores precisos
43733	43730	1	43732	Área e Perímetro	43733_QuestoesQ//Imagem//1251.png	classificado	manter_imagem		triangulo retangulo 3-4-5
43779	43776	1	43778	Racionais	43779_QuestoesQ//Imagem//1252.png	inserido	latex_candidato	\(\begin{array}{|l|c|l|l|}\hline\textbf{Categoria} & \textbf{Faixa} & \textbf{m}^3 & \textbf{Água R\$} \\\hline & 1 & \text{até 10} & \text{35,89/mês} \\\text{Residencial "B"} & 2 & \text{11 a 25} & \text{6,5773/m}^3 \\& 3 & \text{26 a 50} & \text{9,2278/m}^3 \\& 4 & \text{maior que 50} & \text{11,0579/m}^3 \\& 5 & \text{Tarifa Sazonal} & \text{13,8221/m}^3 \\\hline\end{array}\)	tabela de dados (tarifa de agua)
43819	43816	1	43818	Funções	43819_QuestoesQ//Imagem//1253.png	inserido	latex_candidato	\(f(x)=b+\log_a{x}\)	fragmento de formula, continuacao do enunciado (questao 43816)
43821	43816	2	43820	Funções	43821_QuestoesQ//Imagem//1254.png	classificado	manter_imagem		grafico de funcao logaritmica decrescente com pontos (1,3) e (4,1)
43904	43901	1	43903	Circunferência e Círculo	43904_QuestoesQ//Imagem//1255.png	classificado	manter_imagem		3x3 circulos inscritos em quadrado
43921	43917	2	43920	Polígonos Regulares	43921_QuestoesQ//Imagem//1256.png	classificado	manter_imagem		circunferencia com cordas AD e BC se cruzando em P
43930	43927	1	43929	Circunferência e Círculo	43930_QuestoesQ//Imagem//1257.png	classificado	manter_imagem		circunferencia de centro O com setor ABD sombreado
43969	43966	1	43968	Área e Perímetro	43969_QuestoesQ//Imagem//1259.png	classificado	manter_imagem		triangulo XYZ com ponto O na base e P R internos
43992	43989	1	43991	Radiciação	43992_QuestoesQ//Imagem//1260.png	inserido	latex_candidato	\(\dfrac{7}{\sqrt{11-6\sqrt{2}}}+\dfrac{5}{\sqrt{7+\sqrt{2}}}\)	
44358	44355	1	44357	Circunferência e Círculo	44358_QuestoesQ//Imagem//1265.png	classificado	manter_imagem		quadrado com arcos formando regioes sombreadas tipo folha
44380	44377	1	44379	Funções Trigonométricas	44380_QuestoesQ//Imagem//1266.png	classificado	manter_imagem		grafico de funcao seno periodica de 0 a 4pi
44496	44493	1	44495	Circunferência e Círculo	44496_QuestoesQ//Imagem//1267.png	classificado	manter_imagem		duas circunferencias concentricas-tangentes com raio 5cm
44812	44809	1	44811	Razões Trigonométricas	44812_QuestoesQ//Imagem//1269.png	classificado	manter_imagem		circunferencia trigonometrica com ponto P e angulo delta
44821	44817	2	44820	geometriaEspacial	44821_QuestoesQ//Imagem//1270.png	classificado	manter_imagem		cubo com aresta 40cm
45102	45099	1	45101	Função Afim	45102_QuestoesQ//Imagem//1273.png	classificado	manter_imagem		grafico de linha "valores de y" em planilha
45129	45126	1	45128	Teorema de Pitágoras	45129_QuestoesQ//Imagem//1274.png	classificado	manter_imagem		duas retas paralelas cortadas por duas transversais com segmentos 2 8 x 12
45138	45135	1	45137	Polígonos Regulares	45138_QuestoesQ//Imagem//1275.png	classificado	manter_imagem		pentagono irregular com angulos em funcao de x
45164	45158	4	45163	Estatística	45164_QuestoesQ//Imagem//1276.png	classificado	manter_imagem		grafico de linha de materia de jornal sobre emprego na construcao
45201	45198	1	45200	Estatística	45201_QuestoesQ//Imagem//1278.png	classificado	manter_imagem		tabela climatica com 12 meses (13 colunas), tabela larga demais para LaTeX
45222	45218	2	45221	Estatística	45222_QuestoesQ//Imagem//1279.png	inserido	latex_candidato	\(\begin{array}{|l|c||l|c|}\hline \textbf{Alunos} & \textbf{Notas} & \textbf{Alunos} & \textbf{Notas}\\\hline \text{Amanda} & 4{,}5 & \text{Guilherme} & 9{,}8\\\hline \text{Breno} & 8{,}2 & \text{Helena} & 6{,}5\\\hline \text{Caroline} & 9{,}1 & \text{Lorena} & 7{,}1\\\hline \text{Daniel} & 9{,}1 & \text{Maria} & \text{?}\\\hline \text{Everton} & 6{,}0 & \text{Otávio} & 3{,}2\\\hline \text{Fabiana} & 9{,}3 & \text{Paula} & 9{,}2\\\hline \end{array}\)	conferir digito a digito na revisao manual (tabela com muitos valores numericos, ex. Caroline e Daniel ambos 9,1)
45267	45263	2	45266	Teorema de Pitágoras	45267_QuestoesQ//Imagem//1280.png	inserido	latex_candidato	\(A\hat{D}C\)	fragmento de notacao de angulo, continuacao do enunciado (questao 45263)
45269	45263	3	45268	Teorema de Pitágoras	45269_QuestoesQ//Imagem//1281.jpg	classificado	manter_imagem		triangulo ABC com altura AD=2,4 e base dividida em 1,8 e 3,2
45396	45393	1	45395	Estatística	45396_QuestoesQ//Imagem//1283.png	classificado	manter_imagem		grafico de barras empilhadas temperaturas minimas e maximas mensais
45428	45424	2	45427	Estatística	45428_QuestoesQ//Imagem//1284.png	inserido	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Tamanho} & \textbf{Quantidade}\\\hline 33 & 3\\\hline 34 & 1\\\hline 35 & 6\\\hline 36 & 4\\\hline 37 & 8\\\hline 38 & 12\\\hline 39 & 5\\\hline 40 & 3\\\hline \end{array}\)	
45437	45433	2	45436	Regra de Três	45437_QuestoesQ//Imagem//1285.png	inserido	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Ingredientes} & \textbf{1 Receita} & \textbf{2 Receitas} & \textbf{3 Receitas}\\\hline \text{Farinha} & 450\text{ g} & 900\text{ g} & X\\\hline \text{Fermento} & 1\text{ colher} & 2\text{ colheres} & 3\text{ colheres}\\\hline \text{Manteiga} & 1\text{ colher} & 2\text{ colheres} & 3\text{ colheres}\\\hline \text{Leite} & 250\text{ mL} & 500\text{ mL} & Y\\\hline \text{Açúcar} & \tfrac{1}{4}\text{ xícara} & Z & W\\\hline \end{array}\)	
45446	45442	2	45445	Probabilidade	45446_QuestoesQ//Imagem//1286.png	inserido	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Esportes} & \textbf{Quantidade de Praticantes}\\\hline \text{Futebol} & 300\\\hline \text{Voleibol} & 200\\\hline \text{Natação} & 150\\\hline \text{Natação e Futebol} & 40\\\hline \text{Futebol e Voleibol} & 30\\\hline \text{Voleibol e Natação} & 50\\\hline \text{Natação, Futebol e Voleibol} & 20\\\hline \text{Nenhuma das Opções} & 50\\\hline \end{array}\)	
45527	45524	1	45526	Expressões Numéricas	45527_QuestoesQ//Imagem//1289.png	inserido	latex_candidato	\(\sqrt[3]{\sqrt{64}}\)	
46021	46018	1	46020	geometriaEspacial	46021_QuestoesQ//Imagem//1295.png	classificado	manter_imagem		prisma retangular em perspectiva
46954	46950	2	46953	Juros e Desconto	46954_QuestoesQ//Imagem//1326.jpg	inserido	latex_candidato	\(\textbf{Depois de quase 25 anos do Plano Real, nota de R\$ 100 só vale R\$ 16,75}\)	manchete de noticia (padrao banner); fotos das notas de 1994 e 2019 permanecem na imagem
47243	47240	1	47242	Racionais	47243_QuestoesQ//Imagem//1327.png	classificado	manter_imagem		ilustracao (vila A / carro / cidade B) - figura, nao formula
47252	47249	1	47251	Progressão Geométrica	47252_QuestoesQ//Imagem//1328.png	classificado	manter_imagem		ilustracao de recipiente com esferas sendo despejado em molde retangular
48183	48180	1	48182	Área e Perímetro	48183_QuestoesQ//Imagem//1330.png	classificado	manter_imagem		trapezio com bases 28cm 36cm e altura 15cm
48201	48197	2	48200	Teorema de Pitágoras	48201_QuestoesQ//Imagem//1331.png	classificado	manter_imagem		screenshot de mapa (Google Maps) com triangulo de ruas coloridas
49037	49034	1	49036	Estatística	49037_QuestoesQ//Imagem//1333.png	classificado	manter_imagem		grafico de barras focos de incendio no Pantanal por mes/ano
49089	49085	2	49088	Área e Perímetro	49089_QuestoesQ//Imagem//1334.png	classificado	manter_imagem		quadrado 4cm com triangulo ABC inscrito sombreado
49098	49094	2	49097	Estatística	49098_QuestoesQ//Imagem//1335.png	classificado	manter_imagem		grafico de pizza producao mundial de bicicletas 2010
49624	49621	1	49623	Estatística	49624_QuestoesQ//Imagem//1338.png	classificado	manter_imagem		grafico de pizza primeira opcao de curso
49634	49630	2	49633	Teorema de Pitágoras	49634_QuestoesQ//Imagem//1339.png	classificado	manter_imagem		dois quadrados cinza nos cantos opostos de um quadrado branco maior, pontos A e B
49642	49639	1	49641	Estatística	49642_QuestoesQ//Imagem//1340.png	inserido	latex_candidato	\(\begin{array}{|l|c|}\hline \textbf{Dia da Semana} & \textbf{Horas Trabalhadas}\\\hline \text{Segunda-feira} & 7\\\hline \text{Terça-feira} & 6\\\hline \text{Quarta-feira} & 6\\\hline \text{Quinta-feira} & 8\\\hline \text{Sexta-feira} & 6\\\hline \text{Sábado} & 4\\\hline \end{array}\)	
49729	49725	2	49728	Estatística	49729_QuestoesQ//Imagem//1342.png	classificado	manter_imagem		grafico de barras extracao vs exportacao de minerio de ferro por mes
49818	49810	6	49817	Notação Científica	49818_QuestoesQ//Imagem//1349.png	classificado	manter_imagem		diagrama de sinal de clock com periodo T e niveis alto/baixo
49831	49828	1	49830	Soma dos ângulos de um Triângulo	49831_QuestoesQ//Imagem//1356.png	classificado	manter_imagem		ilustracao de estrutura de telhado com angulos 2x+13 e 4x-7
49840	49837	1	49839	geometriaEspacial	49840_QuestoesQ//Imagem//1357.png	classificado	manter_imagem		ilustracao 3d dos cinco solidos platonicos
49868	49864	2	49867	geometriaEspacial	49868_QuestoesQ//Imagem//1359.png	classificado	manter_imagem		tres recipientes geometricos R1 R2 R3 com agua ate 2/3 da altura
50364	50360	2	50363	Progressão Geométrica	50364_QuestoesQ//Imagem//1360.png	classificado	manter_imagem		ilustracao de recipiente com esferas sendo despejado em molde retangular
50373	50370	1	50372	geometriaEspacial	50373_QuestoesQ//Imagem//1361.png	classificado	manter_imagem		cilindro com furo cilindrico interno, cotas 10cm e 20cm
50400	50397	1	50399	Polígonos Regulares	50400_QuestoesQ//Imagem//1362.png	classificado	manter_imagem		pentagono regular ABCDE com estrela inscrita e pontos F G H I J
50403	50397	3	50402	Polígonos Regulares	50403_QuestoesQ//Imagem//1363.png	inserido	latex_candidato	\(\overline{EF}\)	fragmento de notacao de segmento, continuacao do enunciado (questao 50397)
50405	50397	4	50404	Polígonos Regulares	50405_QuestoesQ//Imagem//1364.png	inserido	latex_candidato	\(\overline{AD}+\overline{DB}+\overline{BE}+\overline{EC}+\overline{CA}\)	fragmento de formula, continuacao do enunciado (questao 50397)
50443	50439	2	50442	Regra de Três	50443_QuestoesQ//Imagem//1366.jpg	inserido	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline \textbf{Faixa de consumo (em m³)} & \textbf{Tarifa (R\$)} & \textbf{Consumo (em m³)} & \textbf{Valor pago (R\$)}\\\hline \text{até 10} & 30{,}00 & 10 & 30{,}00\\\hline \text{11 a 20} & 5{,}00 & 10 & 50{,}00\\\hline \text{21 a 30} & 7{,}00 & 8 & 56{,}00\\\hline \text{Acima de 31} & 8{,}00 & - & -\\\hline \textbf{Valor a ser pago pelo consumo} & & & 136{,}00\\\hline \end{array}\)	
50776	50773	1	50775	Soma dos ângulos de um Triângulo	50776_QuestoesQ//Imagem//1367.png	classificado	manter_imagem		diagrama de rosa dos ventos com angulo 33°43' entre N e a direcao indicada
50982	50978	2	50981	Progressão Aritmética	50982_QuestoesQ//Imagem//1370.png	inserido	latex_candidato	1. \((1, 6, 12, 18, 24, \ldots)\)<<P>>2. \(\left(6, 3, \dfrac{3}{2}, \dfrac{3}{4}, \dfrac{3}{8}, \ldots\right)\)<<P>>3. \((0, 7, 14, 16, 24, 30, \ldots)\)	
51009	51005	2	51008	Racionais	51009_QuestoesQ//Imagem//1371.png	classificado	manter_imagem		mesmo diagrama circular X/1/3/1/4 de 28960, reutilizado em outra questao
51018	51014	2	51017	Estatística	51018_QuestoesQ//Imagem//1372.png	classificado	manter_imagem		tabela larga com 8 colunas (Lista1 a Lista8), acima do limite de colunas
51033	51029	2	51032	Estatística	51033_QuestoesQ//Imagem//1373.png	inserido	latex_candidato	\(\begin{array}{|l|c|c|}\hline \textbf{Instrumento avaliativo} & \textbf{Frequência absoluta} & \textbf{Frequência relativa}\\\hline \text{Lista de exercícios} & 40 & \\\hline \text{Prova} & 30 & \\\hline \text{Seminário} & 16 & \\\hline \text{Trabalho em classe} & 74 & \\\hline \text{Total} & 160 & \\\hline \end{array}\)	
51061	51058	1	51060	Área e Perímetro	51061_QuestoesQ//Imagem//1374.png	classificado	manter_imagem		grafico de duas funcoes (cubica e linear) se cruzando
51090	51087	1	51089	Geometria Analítica	51090_QuestoesQ//Imagem//1375.png	inserido	latex_candidato	\(\mathbb{R}^3\)	fragmento de notacao, continuacao do enunciado (questao 51087)
51104	51101	1	51103	Sistema de Equações	51104_QuestoesQ//Imagem//1376.png	inserido	latex_candidato	\(\begin{cases}kx-y-z=0 \\x+y+z=0 \\x-ky+z=0\end{cases}\)	sistema de equacoes - candidato ideal
51119	51115	2	51118	geometriaEspacial	51119_QuestoesQ//Imagem//1377.png	classificado	manter_imagem		duas embalagens (cubo A e paralelepipedo B) com cotas
51129	51125	2	51128	Regra de Três	51129_QuestoesQ//Imagem//1378.png	inserido	latex_candidato	\(\begin{array}{|l|c|c|c|}\hline & \textbf{Aprovados} & \textbf{Reprovados} & \textbf{Total}\\\hline \text{Mulheres} & 30 & y & z\\\hline \text{Homens} & x & 60 & 72\\\hline \text{Total} & 42 & w & \text{?}\\\hline \end{array}\)	
51139	51135	2	51138	Área e Perímetro	51139_QuestoesQ//Imagem//1379.png	classificado	manter_imagem		retangulo ABCD dividido em duas regioes R congruentes por linha vertical
51156	51152	2	51155	Área e Perímetro	51156_QuestoesQ//Imagem//1380.png	classificado	manter_imagem		retangulo ABCD com pontos N M P Q e diagonais tracejadas
51201	51197	2	51200	Estatística	51201_QuestoesQ//Imagem//1381.png	classificado	manter_imagem		grafico de linha massa corporal por mes (fora de escala)
51217	51214	1	51216	Sistema Métrico e Unidades	51217_QuestoesQ//Imagem//1382.png	inserido	latex_candidato	\(\begin{array}{|c|c|}\hline \textbf{Faixas} & \textbf{Duração}\\\hline 1 & \text{5 minutos e 30 segundos}\\\hline 2 & \text{?}\\\hline 3 & \text{6 minutos e 18 segundos}\\\hline 4 & \text{4 minutos e 42 segundos}\\\hline 5 & \text{5 minutos e 45 segundos}\\\hline \end{array}\)	
51269	51266	1	51268	Adição e Subtração com Inteiros	51269_QuestoesQ//Imagem//1383.png	inserido	latex_candidato	\(\begin{array}{|c|l|c|}\hline \textbf{Dia} & \textbf{Movimentação} & \textbf{Valor}\\\hline 12 & \text{Saldo} & \text{+R\$ 528,00}\\\hline 15 & \text{Farmácia} & \text{-R\$ 130,00}\\\hline 17 & \text{Supermercado} & \text{-R\$ 275,00}\\\hline 25 & \text{Depósito} & \text{?}\\\hline 25 & \text{Salto total} & \text{+R\$ 255,00}\\\hline \end{array}\)	tabela transcrita literalmente; "Salto total" aparece assim no material original (possivel erro de digitacao por "Saldo total")
51364	51361	1	51363	geometriaEspacial	51364_QuestoesQ//Imagem//1392.png	classificado	manter_imagem		foto de embalagem de chocolate Toblerone
51380	51377	1	51379	Área e Perímetro	51380_QuestoesQ//Imagem//1393.png	classificado	manter_imagem		poligono irregular com angulos retos e lado y, cotas 30 120 140
51391	51387	2	51390	geometriaEspacial	51391_QuestoesQ//Imagem//1394.png	classificado	manter_imagem		paralelepipedo com nivel de agua sombreado, cotas 50cm e 0,75x
51401	51397	2	51400	Equações 2º Grau	51401_QuestoesQ//Imagem//1395.png	classificado	manter_imagem		triangulo isosceles com altura h e base x
51674	51668	4	51673	Estatística	51674_QuestoesQ//Imagem//1396.png	classificado	manter_imagem		grafico de barras percentual de aumento por mes
51700	51696	2	51699	Expressões Algébricas	51700_QuestoesQ//Imagem//1397.png	classificado	manter_imagem		quadrado dividido em 4 lotes I II III IV com cotas a e b
51795	51791	2	51794	Regra de Três	51795_QuestoesQ//Imagem//1398.png	classificado	manter_imagem		ilustracao de tanque cilindrico com tres torneiras
51804	51801	2	51803	Área e Perímetro	51804_QuestoesQ//Imagem//1399.png	classificado	manter_imagem		grafico de duas funcoes y=x^2 e y=x^4-2x^2 com area sombreada
51829	51826	1	51828	Combinatória	51829_QuestoesQ//Imagem//1401.png	classificado	manter_imagem		ilustracao de placa de carro antiga
51839	51835	2	51838	Progressão Geométrica	51839_QuestoesQ//Imagem//1402.png	classificado	manter_imagem		foto/ilustracao 3d de tabuleiro de xadrez com fonte wikipedia
51858	51854	2	51857	Lei dos Senos e dos Cossenos	51858_QuestoesQ//Imagem//1404.png	classificado	manter_imagem		ilustracao de submarino e iceberg com angulos 15 e 30 graus
